"Method","GroupBasedOn","Group","Index","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125","bin126","bin127","bin128","bin129"
"CbMPDiCbraya","group","N2.O_vs_N4.RT","DominantProcess","DR","DL","DL","DL","DR","DR","DL","DR","DR","DR","DR","DL","DR","DL","DR","DR","DR","DR","DR","DL","DR","DR","DR","DL","DR","HoS","DR","DR","DL","DL","DL","DR","DR","DR","DL","DL","DL","DL","DR","DL","DL","DL","HeS","DL","DL","DL","DL","DL","HeS","DR","DL","DR","DL","DL","DR","DR","DR","DR","DR","DR","DR","DL","DL","DR","DR","DR","DR","DL","DR","DL","DR","DR","DR","DR","DL","DL","HoS","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DL","DL","DR","DR","DL","DR","DL","DL","HeS","DL","DL","DL","DR","HoS","DL","DR","DR","DR","DL","HoS","DL","DL","DL","DL","DR","DL","DR","DR","DR","DL","HoS","DL","DR","DR","DR","DL","DR","DR","DR","DR"
"CbMPDiCbraya","group","N2.O_vs_N4.RT","DominantProcessImportance","1","0.843088417290062","0.754481323486887","0.817753264257942","1","0.8302898223386","0.426579898842418","0.719373759983783","0.871152604578855","0.574874867892343","0.9252366441914","0.739153171307424","0.754635975277657","0.6726169412175","0.735413029839209","1","0.815304441359656","0.693834246076402","0.562450072235542","0.824900160104014","1","0.745150178724229","0.794275064166531","0.715034509309966","1","1","1","1","0.761729101402039","0.797732950188303","0.57272682594878","0.559843484656691","1","0.594163245459392","0.623543407347734","0.932865518780276","0.868147317964847","0.637925743203266","0.637440380832434","0.64456934256582","0.757435518907982","0.702627702923839","0.670449467290244","0.823077434869308","0.990557370694931","0.437422985889065","0.631489940739701","0.388664916666957","0.46253946492494","0.843798927123388","0.6","1","0.683587084365017","0.499860952624167","0.570964913039796","1","0.518599259161494","0.953782717080573","0.518731284989783","1","0.545805047757843","0.692156721711705","0.448769774149875","0.546606002866048","0.956165889458477","0.54327212670344","1","0.447527702826859","0.774229818276132","0.700763046835755","0.520201141260764","0.640911716683059","0.905308135798214","0.757858508809803","0.853048580073145","0.765714501147811","0.610611054387602","0.703763512070349","0.683163595214989","0.546724379377496","0.464547185253935","0.565871719477357","0.736686781033918","1","0.603958501635967","0.783295380892132","0.897856032307752","0.588529225192433","1","0.825735175449403","0.612409216418847","0.630728545131899","0.53330668061943","0.887563783044315","0.90905798645742","0.777129757589306","0.919254856976767","0.58983179071651","0.765133073548174","0.915673352110784","0.808197991634137","0.52578935029167","0.732093316223637","0.65396951966687","0.525103217599328","1","0.542918884895136","0.607813372457411","0.662006824706293","0.959038389748491","0.945923443344942","0.751206150162721","0.460100931194819","0.519020619819359","0.862105258236033","1","0.933391058122221","0.792214067067503","0.63158269031494","0.505017177422067","0.844381788894749","0.947835829743767","0.726606364852619","1","0.802507050132348","1","0.916242638367999","0.978762904137715","0.500035540346697"
"CbMPDiCbraya","group","N2.O_vs_N4.RT","DominantProcessPvalue","0","0.07","0.08","0.03","0","0","0.54","0.12","0","0.35","0","0.13","0.05","0.27","0.03","0","0.04","0.04","0.37","0.06","0","0.04","0.03","0.31","0.02","0","0","0","0.13","0.04","0.35","0.39","0.09","0.21","0.26","0","0.01","0.27","0.17","0.34","0.08","0.04","0.14","0.08","0","0.49","0.36","0.62","0.44","0.03","0.63","0","0.07","0.48","0.34","0","0.28","0","0.39","0","0.42","0.15","0.45","0.24","0","0.34","0","0.52","0.02","0.29","0.46","0.18","0.01","0.09","0.01","0.08","0.24","0.19","0.16","0.36","0.35","0.38","0.05","0","0.19","0.04","0","0.25","0","0.35","0.26","0.15","0.26","0.02","0.01","0.04","0.01","0.19","0.05","0.01","0.37","0.4","0.11","0.24","0.37","0","0.38","0.22","0.37","0.01","0.01","0.05","0.49","0.45","0","0","0","0.03","0.26","0.34","0.03","0","0.01","0.09","0.06","0","0.02","0","0.45"
"CbMPDiCbraya","group","N2.O_vs_N4.RH","HeS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.296541795680771","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0.315584010986768","0","0","0","0","0.271726273793187","0.146388874631736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.134281752578342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0521466392976629","0","0","0"
"CbMPDiCbraya","group","N2.O_vs_N4.RH","HoS","0","0","0","0.590323424946184","0.0239018631682239","0","0.153053716117041","0.461363345370362","0","0","0","0.0380543107502702","0","0.087184044134295","0","0","0.131397885451255","0","0.122614690136733","0.376356188955436","0","0.286363341519819","0","0","0","1","0","0","0.161941227050176","0.0568426306161741","0.073285061047186","0.261170218183848","NaN","0","0.279963669435669","0","0","0","0","0","0.0505042138249261","0","0.191380750325259","0.0997847744761949","0","0","0.0808450685347414","0","0","0","0","0","0","0","0","0","0.412777552935512","0","0.106327421017694","0","0","0.590929569383131","0","0","0","0.748093121715799","0","0","0.0325244276262265","0","0","0","0","0.0896715758065679","0","0","0.163557310463988","0","0.0388124052191318","0.0315979654998372","0.104727386903812","0","0","0","0.325378086374246","0","0","0","0","0.125115836675019","0.292226919097165","0.0333075217927673","0.149986387149469","0","0","0","0","0","0.470257525424641","0.0101497326559464","0","0","0.462630487148865","0.704924380858893","0","0","0","0.0140954963623838","0.826597021163734","0","0","0","0","0","0.0586623322852781","0","0","0","0","0.266154036909279","0","0.0624971344310377","0.279159729639827","0","0.168996196693626","0.508226606639773","0","0","0.0640478543381315"
"CbMPDiCbraya","group","N2.O_vs_N4.RH","DL","0","0","0.0833466051962795","0.0846208882579042","0","0","0.0469874081170573","0.140799148363244","0","0.057372601998682","0.426992144241972","0.606011644661867","0.519762177066687","0.566507245086636","0.53950079576596","0.140050192023966","0.700462520997499","1","0","0.0847187139094386","0","0.317229055431325","0.8368507270043","0.537229662399021","0.725550803600252","0","0.680143964319254","0","0.616337730607756","0.597836175661576","0.580079162768474","0.113618741037826","NaN","0.0478302086949886","0.207523580359872","0","0","0","0.233360986033124","0.0536934647360225","0","0","0.0563576189031179","0.636069577132441","0.80190916846962","0.952132507801526","0.631809146873037","0.486983085575132","0.853611125368264","0.144768309352541","0","0","0.9225549648644","0.342028785828128","0.275626660172325","0","0.0424230007479039","0","0","0","0.789812607749271","0.281823676130501","0.626671087195357","0.234765809147187","0.147746417414178","0","0","0.208574502815837","0.144345828547327","0.513121081037348","0","0","0.0864301500780298","0","0.838799114611809","0.685599576327256","0","0","0","0","0.114186396487291","0.277228882375206","0","0","0","0.0787898524215784","0.366679607819272","0","0","0.174931798952723","0.0517914764607285","0.133375857253585","0","0","0.0544931242560355","0","0","0","0.479159485512764","0.903670910371893","0.809981862125771","0.583294269618697","0.411459713077318","0","0.418924672595783","0","0","0.576276192588875","0","0","0","0","0.463697425702556","0","0.817055376620157","0","0","0","0.582664533090738","0.0846289482706594","0.812233260926213","0","0.0682540857356807","0","0.244591547215954","0","0","0.699980288184474","0"
"CbMPDiCbraya","group","N2.O_vs_N4.RH","HD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.145843989764824","0","0","0","0","NaN","0.0297757186976997","0","0","0.0912579220889533","0.252724083161406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0397108951206622","0","0","0","0","0","0.00540077887520113","0.041306228799172","0","0","0","0","0.0422287381545752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0593358760735629","0","0","0","0","0","0","0","0","0","0.139521255611506","0","0","0.716707157862607","0.400299850074962","0.0221999824114282","0","0.266393856561277","0","0","0","0","0.0190568564308425","0","0","0.137379976623448","0","0","0","0","0.0444659758526578","0","0"
"CbMPDiCbraya","group","N2.O_vs_N4.RH","DR","1","1","0.91665339480372","0.325055686795912","0.976098136831776","1","0.799958875765902","0.397837506266394","1","0.942627398001318","0.573007855758028","0.355934044587863","0.480237822933313","0.346308710779069","0.46049920423404","0.859949807976034","0.168139593551245","0","0.877385309863267","0.242383301454355","1","0.396407603048855","0.163149272995701","0.462770337600978","0.274449196399748","0","0.319856035680747","0.854156010235176","0.221721042342068","0.34532119372225","0.34663577618434","0.625211040778326","NaN","0.922394072607312","0.512512750204459","1","0.908742077911047","0.747275916838594","0.766639013966876","0.946306535263978","0.949495786175074","1","0.436677619784855","0.264145648391364","0.19809083153038","0.0478674921984739","0.287345784592222","0.241290640631682","0","0.855231690647459","1","1","0.0774450351356003","0.657971214171873","0.724373339827675","1","0.544799446316584","1","0.893672578982306","1","0.210187392250729","0.127246754486368","0.373328912804643","0.765234190852813","0.852253582585822","0.251906878284201","0.960289104879338","0.791425497184163","0.823129743826446","0.486878918962652","1","1","0.908169071046769","0.86902219539426","0.161200885388191","0.180118671094402","0.836442689536012","1","0.918958856626293","0.968402034500163","0.781086216608897","0.722771117624794","1","1","0.674621913625754","0.921210147578422","0.633320392180728","1","1","0.699952364372257","0.655981604442106","0.833316620953648","0.850013612850531","1","0.945506875743965","1","0.940664123926437","1","0.0505829890625944","0.0861793569721612","0.190018137874229","0.416705730381303","0.125909799773817","0.295075619141107","0.581075327404217","1","0.860478744388494","0.409628311048742","0.173402978836266","0.283292842137393","0.599700149925038","0.977800017588572","0.536302574297444","0.733606143438723","0.124282291094565","1","1","1","0.39827861047842","0.649217014820062","0.187766739073787","0.800122888945514","0.652586184624492","1","0.58641225609042","0.439626754062564","0.955534024147342","0.300019711815526","0.935952145661869"
"CbMPDiCbraya","group","N2.O_vs_N4.RH","DominantProcess","DR","DR","DR","HoS","DR","DR","DR","HoS","DR","DR","DR","DL","DL","DL","DL","DR","DL","DL","DR","HoS","DR","DR","DL","DL","DL","HoS","DL","DR","DL","DL","DL","DR","","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DL","DL","DL","DL","DL","DL","DR","DR","DR","DL","DR","DR","DR","DR","DR","DR","DR","DL","HoS","DL","DR","DR","HoS","DR","DR","DR","DL","DR","DR","DR","DR","DL","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DL","DL","DL","DL","HoS","HoS","DR","DR","DR","DL","HoS","HD","DR","DR","DR","DR","DL","DR","DR","DR","DL","DR","DL","DR","DR","DR","DR","HoS","DR","DL","DR"
"CbMPDiCbraya","group","N2.O_vs_N4.RH","DominantProcessImportance","1","1","0.91665339480372","0.590323424946184","0.976098136831776","1","0.799958875765902","0.461363345370362","1","0.942627398001318","0.573007855758028","0.606011644661867","0.519762177066687","0.566507245086636","0.53950079576596","0.859949807976034","0.700462520997499","1","0.877385309863267","0.376356188955436","1","0.396407603048855","0.8368507270043","0.537229662399021","0.725550803600252","1","0.680143964319254","0.854156010235176","0.616337730607756","0.597836175661576","0.580079162768474","0.625211040778326","NaN","0.922394072607312","0.512512750204459","1","0.908742077911047","0.747275916838594","0.766639013966876","0.946306535263978","0.949495786175074","1","0.436677619784855","0.636069577132441","0.80190916846962","0.952132507801526","0.631809146873037","0.486983085575132","0.853611125368264","0.855231690647459","1","1","0.9225549648644","0.657971214171873","0.724373339827675","1","0.544799446316584","1","0.893672578982306","1","0.789812607749271","0.590929569383131","0.626671087195357","0.765234190852813","0.852253582585822","0.748093121715799","0.960289104879338","0.791425497184163","0.823129743826446","0.513121081037348","1","1","0.908169071046769","0.86902219539426","0.838799114611809","0.685599576327256","0.836442689536012","1","0.918958856626293","0.968402034500163","0.781086216608897","0.722771117624794","1","1","0.674621913625754","0.921210147578422","0.633320392180728","1","1","0.699952364372257","0.655981604442106","0.833316620953648","0.850013612850531","1","0.945506875743965","1","0.940664123926437","1","0.479159485512764","0.903670910371893","0.809981862125771","0.583294269618697","0.462630487148865","0.704924380858893","0.581075327404217","1","0.860478744388494","0.576276192588875","0.826597021163734","0.716707157862607","0.599700149925038","0.977800017588572","0.536302574297444","0.733606143438723","0.817055376620157","1","1","1","0.582664533090738","0.649217014820062","0.812233260926213","0.800122888945514","0.652586184624492","1","0.58641225609042","0.508226606639773","0.955534024147342","0.699980288184474","0.935952145661869"
"CbMPDiCbraya","group","N2.O_vs_N4.RH","DominantProcessPvalue","0","0","0","0.29","0","0","0.03","0.43","0","0","0.34","0.23","0.48","0.37","0.41","0","0.07","0","0.02","0.54","0","0.52","0.06","0.48","0.15","0","0.2","0.05","0.13","0.25","0.23","0.16","","0","0.34","0","0","0.06","0.07","0","0","0","0.5","0.22","0.09","0","0.22","0.38","0.06","0.01","0.39","0","0","0.14","0.14","0","0.34","0","0.01","0","0.02","0.19","0.31","0.09","0.01","0.07","0","0.01","0.03","0.43","0","0","0.01","0.01","0.02","0.17","0.02","0","0","0","0.03","0.28","0","0","0.18","0.02","0.17","0","0","0.06","0.11","0.02","0.06","0","0","0","0","0","0.53","0.03","0.34","0.38","0.47","0.14","0.26","0","0","0.35","0.01","0.11","0.42","0","0.39","0.11","0.17","0","0","0","0.36","0.14","0.02","0.01","0.19","0.09","0.17","0.47","0","0.17","0"
"CbMPDiCbraya","group","N2.O_vs_N4.Z","HeS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.214410646689323","0.0681896965810658","0","0","0","0.0666181635853703","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0477329431559063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0266471854673413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0780557142104105","0","0","0","0","0","0","0"
"CbMPDiCbraya","group","N2.O_vs_N4.Z","HoS","0","0","0","0.551739514106729","0","0","0.121821993486663","0.139653410665364","0","0","0","0.120469790754293","0","0.08613579124638","0","0","0.0971109427721012","0.0229295943884088","0.0856573199138618","0","0","0","0","0.336936718820608","0.667029577209218","0.800296242324894","0","0","0","0","0.138474133279606","0","0","0","0.202581469039146","0.0857182319219192","0.0276337906306553","0","0","0","0","0","0","0","0.114325709300034","0.0399432821949682","0","0","0","0.0421663374253497","NaN","0","0.641669916631201","0","0","0","0.344746044847956","0","0.245338371855339","0","0","0.602664974328842","0","0","0","0.329699378277099","0","0","0","0","0","0","0","0","0","0","0.570084633768974","0.150135150783207","0.166474844065667","0.0615303576762994","0.172613026188054","0","0","0","0.373413665570333","0","0","0","0","0.0667818258211644","0.775870456267335","0.222388710084562","0","0","0.117713593637097","0.0887988231979644","0","0","0.420453871967106","0.0233197257964673","0","0","0.636884992554149","0.601705589036093","0","0","0","0.0606101301755576","0.756299775811722","0","0","0","0","0","0","0","0","0","0","0.0648158101243423","0","0","0","0","0.237123003667574","0.0461531259098651","0","0","0.103983022234016"
"CbMPDiCbraya","group","N2.O_vs_N4.Z","DL","0","0.107612338352836","0","0.0504066682308647","0","0","0.042196224270738","0","0.139079171677083","0","0.117818163322089","0.535591641647585","0.627497429114867","0.513951047269028","0.196218577731349","0","0","0.378856184505632","0","0","0","0","0","0.336896621453661","0","0","0","0","0","0","0.707773467381647","0","0","0","0.495100763750031","0","0","0","0.199910755354614","0","0","0","0","0","0","0","0","0","0","0.498120158919602","NaN","0","0.127534597932013","0.406045659351865","0.276879334437591","0.124041435453408","0","0","0","0","0.932108855443299","0.269208100391518","1","0.114908921499286","0.190573339222271","0.241950901558447","0.621157334321826","0.704393811155641","0.872318267629529","0.455588062620915","0.109051336467023","0.190097806888608","0.755022952273722","0.141338853060897","0.865097468040724","0.524883320303737","0.0379276907110516","0","0","0.169316621579767","0.150601463586661","0.0894533224817679","0.75074250557789","0.198877044846197","0","1","0.866061831107647","0","0.288361123723524","0","0.140516963189211","0.20020609380961","0","0","0","0","0","0","0.403383974829389","0.846691876638534","0.847237158086405","0.665821862494769","0.331076365239863","0.139906407053921","0.612602980580323","0.827878114709807","0","0.647568309156988","0","0","0","0.0999481902735294","0","0.254991873109161","0.815572059563482","0.673005991018739","0","0.528908970281365","0.884558365134698","0.0783034366727395","0.28991504240303","0","0.491611429322552","0","0.248307655959473","0","0","0.254011853395954","0"
"CbMPDiCbraya","group","N2.O_vs_N4.Z","HD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0330110399995221","0.149894987513644","0.0432282837857571","0","0","0","0","0","0","0","0.0386254736804075","0","0","0.799727148703956","0","0","0","0","0","0","0","0.0383265250601871","0.109078221160736","0","0.0166371928125854","0.173554218923867","0","0","0.22729074279081","0.585962117357579","0.153215655411263","0.235590073177807","0","0","0","NaN","0","0","0","0.0398167079786578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0332935245338929","0.0250519728190363","0","0","0","0","0","0","0.0251004751825211","0","0","0","0","0","0.0666562267716314","0.0856009660419526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.153788048113104","0.14717449685401","0","0"
"CbMPDiCbraya","group","N2.O_vs_N4.Z","DR","1","0.892387661647164","1","0.397853817662406","1","1","0.835981782242599","0.860346589334636","0.860920828322917","1","0.882181836677911","0.343938567598122","0.372502570885133","0.399913161484592","0.803781422268651","0.966988960000478","0.752994069714255","0.554985937320202","0.914342680086138","1","1","1","1","0.326166659725731","0.332970422790782","0.161078283994699","1","1","0.200272851296044","1","0.153752399338747","1","1","1","0.302317767210823","0.914281768078081","0.934039684309158","0.890921778839264","0.800089244645386","0.983362807187415","0.826445781076133","1","0.785589353310677","0.704519560628124","0.299712173342387","0.806841062393769","0.764409926822193","0.93338183641463","1","0.459713503655048","NaN","1","0.230795485436787","0.593954340648135","0.683303957583751","0.875958564546592","0.655253955152044","1","0.754661628144661","1","0.0678911445567011","0.12812692527964","0","0.885091078500714","0.809426660777729","0.428349720164454","0.378842665678174","0.295606188844359","0.127681732370471","0.544411937379085","0.890948663532977","0.809902193111392","0.244977047726278","0.858661146939103","0.134902531959276","0.427383736540356","0.391987675519974","0.849864849216794","0.833525155934333","0.769153020743934","0.676785510225285","0.910546677518232","0.24925749442211","0.801122955153803","0.626586334429667","0","0.133938168892353","1","0.711638876276476","0.933218174178836","0.0836125805434537","0.577405196105828","1","1","0.882286406362903","0.877907652268143","0.974948027180964","1","0.176162153203505","0.103341212097657","0.152762841913595","0.334178137505231","0.032038642205988","0.233287528727466","0.387397019419677","0.172121885290193","1","0.291821560667454","0.243700224188278","0.933343773228369","0.914399033958047","0.900051809726471","1","0.745008126890839","0.184427940436518","0.326994008981261","1","0.471091029718635","0.115441634865302","0.856880753202918","0.710084957596971","0.92194428578959","0.508388570677448","1","0.514569340372953","0.800058825977031","0.85282550314599","0.745988146604046","0.896016977765984"
"CbMPDiCbraya","group","N2.O_vs_N4.Z","DominantProcess","DR","DR","DR","HoS","DR","DR","DR","DR","DR","DR","DR","DL","DL","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","HoS","HoS","HoS","DR","DR","HD","DR","DL","DR","DR","DR","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","HD","DR","DR","DR","DR","DL","","DR","HoS","DR","DR","DR","DR","DR","DR","DR","DL","HoS","DL","DR","DR","DR","DL","DL","DL","DR","DR","DR","DL","DR","DL","DL","HoS","DR","DR","DR","DR","DR","DL","DR","DR","DL","DL","DR","DR","DR","HoS","DR","DR","DR","DR","DR","DR","DR","HoS","DL","DL","DL","HoS","HoS","DL","DL","DR","DL","HoS","DR","DR","DR","DR","DR","DL","DL","DR","DL","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR"
"CbMPDiCbraya","group","N2.O_vs_N4.Z","DominantProcessImportance","1","0.892387661647164","1","0.551739514106729","1","1","0.835981782242599","0.860346589334636","0.860920828322917","1","0.882181836677911","0.535591641647585","0.627497429114867","0.513951047269028","0.803781422268651","0.966988960000478","0.752994069714255","0.554985937320202","0.914342680086138","1","1","1","1","0.336936718820608","0.667029577209218","0.800296242324894","1","1","0.799727148703956","1","0.707773467381647","1","1","1","0.495100763750031","0.914281768078081","0.934039684309158","0.890921778839264","0.800089244645386","0.983362807187415","0.826445781076133","1","0.785589353310677","0.704519560628124","0.585962117357579","0.806841062393769","0.764409926822193","0.93338183641463","1","0.498120158919602","NaN","1","0.641669916631201","0.593954340648135","0.683303957583751","0.875958564546592","0.655253955152044","1","0.754661628144661","1","0.932108855443299","0.602664974328842","1","0.885091078500714","0.809426660777729","0.428349720164454","0.621157334321826","0.704393811155641","0.872318267629529","0.544411937379085","0.890948663532977","0.809902193111392","0.755022952273722","0.858661146939103","0.865097468040724","0.524883320303737","0.570084633768974","0.849864849216794","0.833525155934333","0.769153020743934","0.676785510225285","0.910546677518232","0.75074250557789","0.801122955153803","0.626586334429667","1","0.866061831107647","1","0.711638876276476","0.933218174178836","0.775870456267335","0.577405196105828","1","1","0.882286406362903","0.877907652268143","0.974948027180964","1","0.420453871967106","0.846691876638534","0.847237158086405","0.665821862494769","0.636884992554149","0.601705589036093","0.612602980580323","0.827878114709807","1","0.647568309156988","0.756299775811722","0.933343773228369","0.914399033958047","0.900051809726471","1","0.745008126890839","0.815572059563482","0.673005991018739","1","0.528908970281365","0.884558365134698","0.856880753202918","0.710084957596971","0.92194428578959","0.508388570677448","1","0.514569340372953","0.800058825977031","0.85282550314599","0.745988146604046","0.896016977765984"
"CbMPDiCbraya","group","N2.O_vs_N4.Z","DominantProcessPvalue","0","0","0.03","0.36","0","0","0","0.01","0","0","0","0.39","0.32","0.37","0.04","0","0.04","0.33","0.01","0","0","0","0","0.69","0.37","0.06","0","0","0.1","0","0.14","0","0","0","0.37","0","0","0.03","0.02","0","0.02","0","0.22","0.16","0.22","0.02","0.09","0","0","0.48","","0","0.09","0.32","0.07","0.01","0.24","0","0.14","0","0.01","0.2","0","0.01","0.05","0.51","0.21","0.16","0","0.49","0.02","0.01","0.11","0.03","0.01","0.51","0.41","0.03","0.01","0","0.11","0.02","0.09","0.04","0.25","0","0.01","0","0.1","0","0.04","0.15","0.05","0.14","0.02","0.02","0","0.01","0.54","0.04","0.29","0.22","0.21","0.18","0.37","0.01","0","0.18","0.1","0.03","0.02","0","0","0.08","0.14","0.15","0","0.53","0.02","0","0.15","0","0.59","0.09","0.26","0.02","0.01","0.08","0.01"
"CbMPDiCbraya","group","N2.O_vs_N4.O","HeS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.133369501779876","0.0833597572550108","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0.0434757988643133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0691481407267156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","NaN","0","0.0635938748153014","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0.069877879266204","0","0","0","0","0","0","0","0","0","0"
"CbMPDiCbraya","group","N2.O_vs_N4.O","HoS","0","0","0","0.457309237113007","0.0533128691519663","0","0.231658758763175","0.216585651840261","0","0","0","0.259421525671857","0","0.0187090531588383","0.0537408380798259","0","0.21609380999031","0.344776257517419","0.0999183204002496","NaN","0","0","0.115073707730369","0","0","0.601519853982464","0","0","0","0.0246953846200152","0.277750341621913","0.365180462777105","0","0","0.0627212279919366","0","0","0","0","0","0","0","0","0.0555773119749399","0","0.033273799872164","0.02464386968219","0","0","0","NaN","0","0.177985737092339","0","0","0","0.313393003354477","0","0.145509938826045","0","0","0.587165725612403","0","0","0.18744340589842","0.617437979643801","0","0","0","0","0","0.242415902657753","0.0228406445530342","0.18838485679348","0","0","0","0","0","0.0381068187032768","0.194659637517414","0","0","0","0.77873545634409","0","0","0","0","0.119851588769252","0.971987055150173","0","0.233348459825329","0","0","0","NaN","NaN","0.206854711258132","0.0113730094977025","0","0","1","0.637092887460457","0","0","0","0.051913675627845","0.429439783334536","0","NaN","0.0285849042279788","0","0.109211527241864","0.0531657010985619","0.0434859455076052","0.0149904325105264","0","0","0.347344802126382","0","0.112045825081632","0","0","0.217510032285968","0.0571809001568547","0","0","0.0533537601628222"
"CbMPDiCbraya","group","N2.O_vs_N4.O","DL","0","0","0","0.0505247479309987","0","0","0","0","0","0","0.159456395823021","0.286488474115173","0.441427087179289","0.616869562727832","0.162965575161413","0","0","0.120436137899048","0","NaN","0","0","0","0.8","0","0","0","0","0","0","0.353240907507753","0","0","0","0.566417296113531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.248072725193145","NaN","0","0.0869835523160633","0.173085176317525","0.16348234257779","0","0.057587639568193","0.0497104569755787","0","0.86426748950527","0.361362590288947","0.106327011716329","0.515986765163394","0.0689879665574858","0","0","0","0","0.332053839416671","0.457067487595957","0.38317646571703","0","0.165640614111021","0","0.657291715839813","0.614535051905924","0","0","0","0.114227169986775","0","0.115675706666871","0","0","0","0.0811816177548113","0.0517739799871268","0","0","0","0","0.120163560982483","0","0","0","0","NaN","NaN","0.565108064878348","0.80904606047438","0.840990988005599","0.226562374054543","0","0.0449377066261208","0.506235167714948","0.155997148564893","0","0.607796480639343","0","0","NaN","0","0","0","0.777990491464311","0","0","0","0.627015291925001","0","0.343377401819521","0","0.0695244711994565","0","0.0350714631772151","0","0","0","0"
"CbMPDiCbraya","group","N2.O_vs_N4.O","HD","0","0","0","0","0.0266564405028134","0","0","0","0","0.0777682184138774","0","0","0","0","0","0.0487352663774859","0.302654155609762","0.08443922118781","0","NaN","0.100122498979175","0","0","0","0","0","0","0.243255336861138","0","0.103321946935705","0","0","0","0","0","0.0887101598353277","0.207747716460129","0.0749532429630815","0.0166594330170799","0.0999183339730339","0.28465718553633","0.0857921912532733","0.0400581298394026","0.0777893699902792","0.4","0.377372743850297","0.0391127260979028","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0301243968552092","0","0","0","0","0","0","0","0","0","0","0","0.0333015763869708","NaN","NaN","0","0","0","0","0","0","0","0","0","0","0","0.200163443203487","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.171511123488764","0","0","0"
