ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_27667	Fungi	Glomeromycota	Glomeromycetes				
ASV_27668	Fungi	Glomeromycota	Glomeromycetes				
ASV_27669	Fungi	Glomeromycota	Glomeromycetes				
ASV_2767	Fungi	Glomeromycota	Glomeromycetes				
ASV_27670	Fungi	Glomeromycota	Glomeromycetes				
ASV_27671	Fungi	Glomeromycota	Glomeromycetes				
ASV_27672	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27673	Fungi	Glomeromycota	Glomeromycetes				
ASV_27674	Fungi	Glomeromycota	Glomeromycetes				
ASV_27675	Fungi	Glomeromycota	Glomeromycetes				
ASV_27676	Fungi	Glomeromycota	Glomeromycetes				
ASV_27677	Fungi	Glomeromycota	Glomeromycetes				
ASV_27678	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27679	Fungi	Glomeromycota	Glomeromycetes				
ASV_2768	Fungi	Glomeromycota	Glomeromycetes				
ASV_27680	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27681	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27682	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27683	Fungi	Glomeromycota	Glomeromycetes				
ASV_27684	Fungi	Glomeromycota	Glomeromycetes				
ASV_27685	Fungi	Glomeromycota	Glomeromycetes				
ASV_27686	Fungi	Glomeromycota	Glomeromycetes				
ASV_27687	Fungi	Glomeromycota	Glomeromycetes				
ASV_27688	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27689	Fungi	Glomeromycota	Glomeromycetes				
ASV_2769	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27690	Fungi	Glomeromycota	Glomeromycetes				
ASV_27691	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27692	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	MO_G8
ASV_27693	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	MO_GC2
ASV_27694	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27695	Fungi	Glomeromycota	Glomeromycetes				
ASV_27696	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NES25
ASV_27697	Fungi	Glomeromycota	Glomeromycetes				
ASV_27698	Fungi	Glomeromycota	Glomeromycetes				
ASV_27699	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27700	Fungi	Glomeromycota	Glomeromycetes				
ASV_2770	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27701	Fungi	Glomeromycota	Glomeromycetes				
ASV_27702	Fungi	Glomeromycota	Glomeromycetes				
ASV_27703	Fungi	Glomeromycota	Glomeromycetes				
ASV_27704	Fungi	Glomeromycota	Glomeromycetes				
ASV_27705	Fungi	Glomeromycota	Glomeromycetes				
ASV_27706	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_27707	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_27708	Fungi	Glomeromycota	Glomeromycetes				
ASV_27709	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2771	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27710	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27711	Fungi	Glomeromycota	Glomeromycetes				
ASV_27712	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27713	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_27714	Fungi	Glomeromycota	Glomeromycetes				
ASV_27715	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Glom_1B13
ASV_27716	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_277	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27717	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NES25
ASV_27718	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27719	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_2772	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27720	Fungi	Glomeromycota	Glomeromycetes				
ASV_27721	Fungi	Glomeromycota	Glomeromycetes				
ASV_27722	Fungi	Glomeromycota	Glomeromycetes				
ASV_27723	Fungi	Glomeromycota	Glomeromycetes				
ASV_27724	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27725	Fungi	Glomeromycota	Glomeromycetes				
ASV_27726	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	MO_GC2
ASV_27727	Fungi	Glomeromycota	Glomeromycetes				
ASV_27728	Fungi	Glomeromycota	Glomeromycetes				
ASV_27729	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2773	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27730	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27731	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27732	Fungi	Glomeromycota	Glomeromycetes				
ASV_27733	Fungi	Glomeromycota	Glomeromycetes				
ASV_27734	Fungi	Glomeromycota	Glomeromycetes				
ASV_27735	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27736	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27737	Fungi	Glomeromycota	Glomeromycetes				
ASV_27738	Fungi	Glomeromycota	Glomeromycetes				
ASV_27739	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2774	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	MO_G23
ASV_27740	Fungi	Glomeromycota	Glomeromycetes				
ASV_27741	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27742	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	MO_D2
ASV_27743	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27744	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27745	Fungi	Glomeromycota	Glomeromycetes				
ASV_27746	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27747	Fungi	Glomeromycota	Glomeromycetes				
ASV_27748	Fungi	Glomeromycota	Glomeromycetes				
ASV_27749	Fungi	Glomeromycota	Glomeromycetes				
ASV_2775	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27750	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27751	Fungi	Glomeromycota	Glomeromycetes				
ASV_27752	Fungi	Glomeromycota	Glomeromycetes				
ASV_27753	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27754	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27755	Fungi	Glomeromycota	Glomeromycetes				
ASV_27756	Fungi	Glomeromycota	Glomeromycetes				
ASV_27757	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	
ASV_27758	Fungi	Glomeromycota	Glomeromycetes				
ASV_27759	Fungi	Glomeromycota	Glomeromycetes				
ASV_2776	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_27760	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27761	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27762	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27763	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27764	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27765	Fungi	Glomeromycota	Glomeromycetes				
ASV_27766	Fungi	Glomeromycota	Glomeromycetes				
ASV_27767	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27768	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27769	Fungi	Glomeromycota	Glomeromycetes				
ASV_2777	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27770	Fungi	Glomeromycota	Glomeromycetes				
ASV_27771	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27772	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27773	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27774	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27775	Fungi	Glomeromycota	Glomeromycetes				
ASV_27776	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_27777	Fungi	Glomeromycota	Glomeromycetes				
ASV_27778	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	MO_G22
ASV_27779	Fungi	Glomeromycota	Glomeromycetes				
ASV_2778	Fungi	Glomeromycota	Glomeromycetes				
ASV_27780	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27781	Fungi	Glomeromycota	Glomeromycetes				
ASV_27782	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_27783	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Douhan9
ASV_27784	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_27785	Fungi	Glomeromycota	Glomeromycetes				
ASV_27786	Fungi	Glomeromycota	Glomeromycetes				
ASV_27787	Fungi	Glomeromycota	Glomeromycetes				
ASV_27788	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27789	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27790	Fungi	Glomeromycota	Glomeromycetes				
ASV_2779	Fungi	Glomeromycota	Glomeromycetes				
ASV_27791	Fungi	Glomeromycota	Glomeromycetes				
ASV_27792	Fungi	Glomeromycota	Glomeromycetes				
ASV_27793	Fungi	Glomeromycota	Glomeromycetes				
ASV_27794	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27795	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27796	Fungi	Glomeromycota	Glomeromycetes				
ASV_27797	Fungi	Glomeromycota	Glomeromycetes				
ASV_27798	Fungi	Glomeromycota	Glomeromycetes				
ASV_27799	Fungi	Glomeromycota	Glomeromycetes				
ASV_27800	Fungi	Glomeromycota	Glomeromycetes				
ASV_2780	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27801	Fungi	Glomeromycota	Glomeromycetes				
ASV_27802	Fungi	Glomeromycota	Glomeromycetes				
ASV_27803	Fungi	Glomeromycota	Glomeromycetes				
ASV_27804	Fungi	Glomeromycota	Glomeromycetes				
ASV_27805	Fungi	Glomeromycota	Glomeromycetes				
ASV_27806	Fungi	Glomeromycota	Glomeromycetes				
ASV_27807	Fungi	Glomeromycota	Glomeromycetes				
ASV_27808	Fungi	Glomeromycota	Glomeromycetes				
ASV_27809	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27810	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_2781	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27811	Fungi	Glomeromycota	Glomeromycetes				
ASV_27812	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27813	Fungi	Glomeromycota	Glomeromycetes				
ASV_27814	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27815	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27816	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27817	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27818	Fungi	Glomeromycota	Glomeromycetes				
ASV_27819	Fungi	Glomeromycota	Glomeromycetes				
ASV_27820	Fungi	Glomeromycota	Glomeromycetes				
ASV_2782	Fungi	Glomeromycota	Glomeromycetes				
ASV_27821	Fungi	Glomeromycota	Glomeromycetes				
ASV_27822	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27823	Fungi	Glomeromycota	Glomeromycetes				
ASV_278	Fungi	Glomeromycota	Glomeromycetes				
ASV_27824	Fungi	Glomeromycota	Glomeromycetes				
ASV_27825	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27826	Fungi	Glomeromycota	Glomeromycetes				
ASV_27827	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27828	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27829	Fungi	Glomeromycota	Glomeromycetes				
ASV_27830	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2783	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27831	Fungi	Glomeromycota	Glomeromycetes				
ASV_27832	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27833	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27834	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27835	Fungi	Glomeromycota	Glomeromycetes				
ASV_27836	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27837	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27838	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27839	Fungi	Glomeromycota	Glomeromycetes				
ASV_27840	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2784	Fungi	Glomeromycota	Glomeromycetes				
ASV_27841	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_27842	Fungi	Glomeromycota	Glomeromycetes				
ASV_27843	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27844	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27845	Fungi	Glomeromycota	Glomeromycetes				
ASV_27846	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_27847	Fungi	Glomeromycota	Glomeromycetes				
ASV_27848	Fungi	Glomeromycota	Glomeromycetes				
ASV_27849	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27850	Fungi	Glomeromycota	Glomeromycetes				
ASV_2785	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27851	Fungi	Glomeromycota	Glomeromycetes				
ASV_27852	Fungi	Glomeromycota	Glomeromycetes				
ASV_27853	Fungi	Glomeromycota	Glomeromycetes				
ASV_27854	Fungi	Glomeromycota	Glomeromycetes				
ASV_27855	Fungi	Glomeromycota	Glomeromycetes				
ASV_27856	Fungi	Glomeromycota	Glomeromycetes				
ASV_27857	Fungi	Glomeromycota	Glomeromycetes				
ASV_27858	Fungi	Glomeromycota	Glomeromycetes				
ASV_27859	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27860	Fungi	Glomeromycota	Glomeromycetes				
ASV_2786	Fungi	Glomeromycota	Glomeromycetes				
ASV_27861	Fungi	Glomeromycota	Glomeromycetes				
ASV_27862	Fungi	Glomeromycota	Glomeromycetes				
ASV_27863	Fungi	Glomeromycota	Glomeromycetes				
ASV_27864	Fungi	Glomeromycota	Glomeromycetes				
ASV_27865	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27866	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27867	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27868	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27869	Fungi	Glomeromycota	Glomeromycetes				
ASV_27870	Fungi	Glomeromycota	Glomeromycetes				
ASV_2787	Fungi	Glomeromycota	Glomeromycetes				
ASV_27871	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27872	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27873	Fungi	Glomeromycota	Glomeromycetes				
ASV_27874	Fungi	Glomeromycota	Glomeromycetes				
ASV_27875	Fungi	Glomeromycota	Glomeromycetes				
ASV_27876	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27877	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_27878	Fungi	Glomeromycota	Glomeromycetes				
ASV_27879	Fungi	Glomeromycota	Glomeromycetes				
ASV_2788	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27880	Fungi	Glomeromycota	Glomeromycetes				
ASV_27881	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27882	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27883	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27884	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27885	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27886	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27887	Fungi	Glomeromycota	Glomeromycetes				
ASV_27888	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27889	Fungi	Glomeromycota	Glomeromycetes				
ASV_2789	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27890	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27891	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27892	Fungi	Glomeromycota	Glomeromycetes				
ASV_27893	Fungi	Glomeromycota	Glomeromycetes				
ASV_27894	Fungi	Glomeromycota	Glomeromycetes				
ASV_27895	Fungi	Glomeromycota	Glomeromycetes				
ASV_27896	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27897	Fungi	Glomeromycota	Glomeromycetes				
ASV_27898	Fungi	Glomeromycota	Glomeromycetes				
ASV_27899	Fungi	Glomeromycota	Glomeromycetes				
ASV_27900	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2790	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27901	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27902	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27903	Fungi	Glomeromycota	Glomeromycetes				
ASV_27904	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27905	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27906	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27907	Fungi	Glomeromycota	Glomeromycetes				
ASV_27908	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27909	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27910	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2791	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27911	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27912	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27913	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27914	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27915	Fungi	Glomeromycota	Glomeromycetes				
ASV_27916	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27917	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27918	Fungi	Glomeromycota	Glomeromycetes				
ASV_27919	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27920	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2792	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27921	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27922	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27923	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27924	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27925	Fungi	Glomeromycota	Glomeromycetes				
ASV_27926	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27927	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27928	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27929	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27930	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2793	Fungi	Glomeromycota	Glomeromycetes				
ASV_279	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27931	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27932	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27933	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27934	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27935	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27936	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27937	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27938	Fungi	Glomeromycota	Glomeromycetes				
ASV_27939	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_2794	Fungi	Glomeromycota	Glomeromycetes				
ASV_27940	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27941	Fungi	Glomeromycota	Glomeromycetes				
ASV_27942	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27943	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27944	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27945	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27946	Fungi	Glomeromycota	Glomeromycetes				
ASV_27947	Fungi	Glomeromycota	Glomeromycetes				
ASV_27948	Fungi	Glomeromycota	Glomeromycetes				
ASV_27949	Fungi	Glomeromycota	Glomeromycetes				
ASV_2795	Fungi	Glomeromycota	Glomeromycetes				
ASV_27950	Fungi	Glomeromycota	Glomeromycetes				
ASV_27951	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27952	Fungi	Glomeromycota	Glomeromycetes				
ASV_27953	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27954	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27955	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27956	Fungi	Glomeromycota	Glomeromycetes				
ASV_27957	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27958	Fungi	Glomeromycota	Glomeromycetes				
ASV_27959	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27960	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_2796	Fungi	Glomeromycota	Glomeromycetes				
ASV_27961	Fungi	Glomeromycota	Glomeromycetes				
ASV_27962	Fungi	Glomeromycota	Glomeromycetes				
ASV_27963	Fungi	Glomeromycota	Glomeromycetes				
ASV_27964	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27965	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27966	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27967	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27968	Fungi	Glomeromycota	Glomeromycetes				
ASV_27969	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27970	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_2797	Fungi	Glomeromycota	Glomeromycetes				
ASV_27971	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27972	Fungi	Glomeromycota	Glomeromycetes				
ASV_27973	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27974	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27975	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27976	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_27977	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27978	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27979	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_27980	Fungi	Glomeromycota	Glomeromycetes				
